"1M",4.18055555556159,3.157852010623108,1,18
#,%
33,2.570587562869937
34,1.865426383171937
35,1.336555498397937
36,0.9407507430249371
37,0.646814509980937
38,0.43176535588893705
39,0.27798020499693704
40,0.17128915180393706
41,0.10002286236633706
42,0.05465534979203706
43,0.02750628714913706
44,0.012502857793837061
45,0.005001143116197061
46,0.001667047703917061
47,0.0004167619243070609
48,0.00005953741584806087

"7M",25.180555555558545,5.241376662767222,7,54
#,%
7,100
8,99.99964277549154
9,99.99714220393233
10,99.98713991769543
11,99.95713305898482
12,99.88211591220842
13,99.71743541380842
14,99.39194434918441
15,98.80353604633441
16,97.81914437585742
17,96.28129286693742
18,94.02327674896742
19,90.89297791875742
20,86.78030176738743
21,81.64322480058743
22,75.52744198673743
23,68.57460276634743
24,61.01412465706743
25,53.13857453132743
26,45.268928532877425
27,37.71602159859742
28,30.744497551827422
29,24.545570733637422
30,19.224910138197423
31,14.805705589857423
32,11.242599498937423
33,8.442167733577424
34,6.2856331447174245
35,4.649495281457424
36,3.4197598339874244
37,2.4996189605184247
38,1.8120312420554248
39,1.2986500088844246
40,0.9165487825724246
41,0.6341925773444246
42,0.4281038046724246
43,0.2804212391334246
44,0.17720320199442458
45,0.10732611897862457
46,0.06182960866512457
47,0.03355925798182457
48,0.016958241241524567
49,0.007858939178834566
50,0.003274557986944566
51,0.0011907483542645662
52,0.0003572245011935662
53,0.00007938321683656621
54,0.000009922895747266214

"8M",28.680555555558332,5.512594306463918,8,60
#,%
8,100
9,99.99994046258192
10,99.9994641632373
11,99.99732081618656
12,99.99017632601738
13,99.97052897805217
14,99.92343488035367
15,99.82215180930267
16,99.62321744970266
17,99.26188485939666
18,98.64924482738967
19,97.67277163351666
20,96.20202871767665
21,94.10008828737665
22,91.24003641308666
23,87.52475268156665
24,82.90697099813666
25,77.40544564948665
26,71.11304508491665
27,64.19448287916666
28,56.873282345496655
29,49.409458273006656
30,42.07128626755666
31,35.10641718107666
32,28.71760569082666
33,23.04655085183666
34,18.16757520766666
35,14.091097806486658
36,10.775085231126658
37,8.140893513756659
38,6.0898790755366585
39,4.518117699386659
40,3.327531411936659
41,2.432684018246659
42,1.763466900894659
43,1.264857562675659
44,0.8949912757786591
45,0.622519935768659
46,0.423965954117659
47,0.281512758466659
48,0.18140720523965903
49,0.11288294466795903
50,0.06745589467555904
51,0.03846778734095904
52,0.020778558903559043
53,0.010533161542859043
54,0.004953182415359044
55,0.0021284626910590436
56,0.0008186394933790435
57,0.00027287982767804347
58,0.00007442176742304346
59,0.000014884349346543462
60,0.0000016538119962434619

"9M",32.18055555556198,5.771079851669054,9,66
#,%
9,100
10,99.99999007709698
11,99.99990077096987
12,99.9994542403343
13,99.99781696133721
14,99.9929051243459
15,99.9801442710715
16,99.9505128288583
17,99.8878050432692
18,99.76523238380419
19,99.5417438006992
20,99.15878424327619
21,98.53854988283018
22,97.58487262917617
23,96.18767578973618
24,94.23148709342618
25,91.60777478854618
26,88.22988712453618
27,84.04838985240617
28,79.06412228436618
29,73.33632993976617
30,66.98378087167617
31,60.17783341657618
32,53.12799533850618
33,46.06208877282618
34,39.20410010160618
35,32.75314891196618
36,26.866755500876177
37,21.650721994806176
38,17.156468050256176
39,13.385180281046177
40,10.297108088976177
41,7.823767456356178
42,5.880698491646178
43,4.378762103276178
44,3.232756111426178
45,2.3669414781341778
46,1.7176751841981779
47,1.233747607895178
48,0.8752190645981779
49,0.6115424486551779
50,0.4195466789871779
51,0.2816241154701779
52,0.18428209073227791
53,0.11708419152987791
54,0.07192092537587791
55,0.04251192157187791
56,0.024052841242377908
57,0.012946632045377908
58,0.006580814126497908
59,0.0031301246038179078
60,0.0013770784048979078
61,0.0005518236376709078
62,0.00019707985496490786
63,0.000060639938539907846
64,0.000015159966398107848
65,0.000002756337632207847
66,2.7561187901784694e-7

"10M",35.68055555555589,6.0184740026847665,10,72
#,%
10,100
11,99.99999834618284
12,99.99998180801114
13,99.99989084806685
14,99.99952700828972
15,99.99834452901403
16,99.99503524085928
17,99.98678903281949
18,99.96810641153598
19,99.92906943544759
20,99.85305724200799
21,99.714037095163
22,99.473771363789
23,99.079497997175
24,98.462809788253
25,97.540518906525
26,96.21819073783499
27,94.39670788471498
28,91.98168121298498
29,88.89488948885499
30,85.08633184719498
31,80.54504747690498
32,75.30672391491498
33,69.45640861724499
34,63.125358437314986
35,56.48202140685498
36,49.71815790222498
37,43.03198700709498
38,36.610801770134984
39,30.615547222094982
40,25.16939580679498
41,20.35156380468498
42,16.196666895414978
43,12.69899072720498
44,9.820330745284979
45,7.499712088814979
46,5.663338954994979
47,4.233433470864979
48,3.135096829454979
49,2.300850258280979
50,1.672980315844979
51,1.204112077104979
52,0.8565591833279789
53,0.6009936677499789
54,0.41488309835597886
55,0.2810000751519789
56,0.1861616539713789
57,0.12024601434717891
58,0.0754664337763789
59,0.04584955434207891
60,0.026857209854378908
61,0.015099902025878909
62,0.008106552370178908
63,0.004130592138938908
64,0.001982926787798908
65,0.000888651094448908
66,0.000367423050084908
67,0.00013795591791490797
68,0.000045985307583707976
69,0.000013138661036907973
70,0.000003032000560907973
71,5.05335441917973e-7
72,4.5941783919972975e-8

"11M",39.1805555555568,6.256092709324842,11,78
#,%
11,100
12,99.9999997243638
13,99.99999669236566
14,99.9999785003768
15,99.99989966842509
16,99.99962375659409
17,99.99879629673731
18,99.99659474451009
19,99.99128217843091
20,99.979478609661
21,99.9550669819474
22,99.9076824096389
23,99.82080509679399
24,99.669589924187
25,99.41870715364
26,99.02061539882
27,98.414804314791
28,97.528582779716
29,96.279901087916
30,94.582466336526
31,92.353053346346
32,89.520474774746
33,86.035230304256
34,81.878513759676
35,77.069126630396
36,71.666981950066
37,65.77228629256601
38,59.52010954759601
39,53.070789190136004
40,46.59731229094601
41,40.27131851919601
42,34.24957558550601
43,28.662660417706007
44,23.60716103772601
45,19.14208253358601
46,15.28944334470601
47,12.03843386940601
48,9.35207881376601
49,7.17515046943601
50,5.44212705794601
51,4.08423531970601
52,3.0349686510860097
53,2.2338386891420097
54,1.6284320552900096
55,1.1750631001070095
56,0.8384214029190096
57,0.5906182926070096
58,0.4099739488140096
59,0.2797918238890096
60,0.18726780498770956
61,0.12259682357080956
62,0.07828012804980955
63,0.04860427778290955
64,0.02925170741490955
65,0.01700445625010955
66,0.00951097237550955
67,0.00509600790812955
68,0.0026023502234695504
69,0.0012589223796995504
70,0.0005726801333825504
71,0.00024269766884255046
72,0.00009467337567455045
73,0.000033443857624450445
74,0.000010451205041650446
75,0.0000027869875140504467
76,5.972110775904466e-7
77,9.187805379244657e-8
78,7.655883159546568e-9

"12M",42.68055555554656,6.485010613275532,12,84
#,%
12,100
13,99.99999995406064
14,99.99999940278825
15,99.99999581951772
16,99.99997909758856
17,99.99991639035424
18,99.99971577314379
19,99.9991482765015
20,99.99769585751237
21,99.99427920905974
22,99.9868070946468
23,99.97148353682091
24,99.94181833683041
25,99.88731753344321
26,99.79188836264471
27,99.63207782750472
28,99.37536738297871
29,98.97885077799171
30,98.3887001098447
31,97.5408461785677
32,96.3632372106877
33,94.7798804400077
34,92.7166181049177
35,90.1082732682477
36,86.9064775253277
37,83.0872301275877
38,78.6571022852877
39,73.6570414140977
40,68.1629678950777
41,62.282767650287695
42,56.1497996317477
43,49.913565237647695
44,43.72862759183769
45,37.743136173527695
46,32.0883517307677
47,26.870373573057698
48,22.1648927980877
49,18.015310002797698
50,14.434058344757698
51,11.406552681467698
52,8.896911479157698
53,6.854499030227698
54,5.220399833517698
55,3.933125373777698
56,2.933110812227698
57,2.165826536390698
58,1.583557031874698
59,1.146057914829698
60,0.8203834372876981
61,0.5801893955706982
62,0.40477834948169816
63,0.27808813700369817
64,0.18775246786639815
65,0.12429876096649815
66,0.08050086635999815
67,0.050874727591298144
68,0.03129125831419814
69,0.01867829534319814
70,0.01078740277599814
71,0.0060075648957481406
72,0.0032139384655381405
73,0.0016445552988981406
74,0.0008007946238141406
75,0.0003688114540771406
76,0.00015945555537914062
77,0.00006410840166174063
78,0.000023674103196940628
79,0.000007896483231740627
80,0.0000023225068480306267
81,5.806392281206266e-7
82,1.1614119614462662e-7
83,1.6605903578426612e-8
84,1.2927816451266136e-9

